Project_ID,Location,Geographic_Region,Budget_Cr,Tower_Count,Substations_Count,Steel_Demand_Tons,Conductor_Demand_Km,Insulator_Demand_Nos,Transformer_Demand_Units,Tower_Type,Substation_Type,Terrain_Difficulty,Tax_Rate,Start_Year,Completion_Year,Line_Length_CKM,Transformation_Capacity_MVA,Voltage,Circuit,Transformer_Bin
PROJ-5257,Barmer,Desert Plains,1600,1438,2,52918,2880,238133,3,D/C 400 kV,Hybrid,High,12,2011,2014,480,949.1283814660902,400,D/C,2+
PROJ-7269,Bikaner,Desert Plains,1086,1633,2,52583,1227,63381,2,S/C 220 kV,GIS,High,18,2014,2018,409,463.2649906105334,220,S/C,2+
PROJ-2142,BakhtiyarpurRE Park,Northern Plains,1463,1419,2,45408,2844,234986,2,D/C 400 kV,AIS,Low,18,2015,2018,474,828.6456803208044,400,D/C,2+
PROJ-6452,Gadag,Coastal Plains,1081,1272,1,38465,1527,54306,2,S/C 220 kV,GIS,Medium,18,2010,2012,509,252.18225462055756,220,S/C,2+
PROJ-2935,Tuticorin,Coastal Plains,1632,1665,2,53613,1998,71085,4,S/C 220 kV,GIS,High,12,2021,2023,666,855.285584290243,220,S/C,2+
PROJ-4300,Kudankulam,Coastal Plains,1575,1926,1,62017,1446,82228,0,S/C 220 kV,GIS,High,18,2020,2022,482,199.42809275044027,220,S/C,0
PROJ-8294,Turumunga,Hilly Forests,1385,1087,1,52502,1956,225009,4,D/C 765 kV,AIS,High,18,2014,2016,326,3882.1517391610996,765,D/C,2+
PROJ-9099,GurgaonRE Park,Northern Plains,1002,848,2,27136,2034,140429,4,D/C 400 kV,Hybrid,Low,12,2019,2022,339,2318.700818896771,400,D/C,2+
PROJ-7522,Turumunga,Hilly Forests,1662,1113,2,53758,2676,230391,2,D/C 765 kV,AIS,High,12,2013,2015,446,1799.9242491678756,765,D/C,2+
PROJ-6525,Fatuha,Northern Plains,2255,1590,1,66780,3816,246847,5,D/C 765 kV,GIS,Low,12,2010,2012,636,4959.056611612279,765,D/C,2+
PROJ-9913,Nellore-II,Coastal Plains,1998,2478,2,74935,2973,141060,2,S/C 220 kV,AIS,Medium,12,2011,2013,991,443.4736882414004,220,S/C,2+
PROJ-4262,Jaisalmer,Desert Plains,555,703,2,22637,738,36380,1,S/C 220 kV,Hybrid,High,12,2016,2020,246,229.00196309831347,220,S/C,1
PROJ-7458,Firozabad,Northern Plains,2631,2311,3,97062,5574,478377,4,D/C 765 kV,Hybrid,Low,18,2014,2018,929,3077.0816972208304,765,D/C,2+
PROJ-2577,Raigarh,Hilly Forests,956,1200,2,38640,1080,62100,1,S/C 220 kV,AIS,High,18,2016,2018,360,222.03571524732837,220,S/C,1
PROJ-3890,Dharamjaygarh,Hilly Forests,1696,1613,2,59358,3228,267113,2,D/C 400 kV,AIS,High,12,2017,2019,538,971.5138853954813,400,D/C,2+
PROJ-6703,Beawar,Desert Plains,4252,5471,1,189078,10968,905998,5,D/C 400 kV,AIS,Medium,18,2015,2018,1828,1976.2993994145097,400,D/C,2+
PROJ-8150,Ananthapuram,Coastal Plains,1357,1704,2,58890,3402,310401,5,D/C 400 kV,AIS,Medium,18,2014,2018,567,2413.836482177415,400,D/C,2+
PROJ-7204,Neemrana,Desert Plains,1227,1255,2,43373,2496,207828,2,D/C 400 kV,AIS,Medium,18,2022,2024,416,703.8005324904195,400,D/C,2+
PROJ-2880,Vijayawada,Coastal Plains,2615,2312,3,79903,5550,421154,5,D/C 400 kV,AIS,Medium,18,2021,2024,925,1809.2286251732319,400,D/C,2+
PROJ-2766,North Karanpura,Hilly Forests,1184,1160,2,37352,1218,45022,1,S/C 220 kV,GIS,High,12,2022,2025,406,220.205175497738,220,S/C,1
PROJ-5787,Fatuha,Northern Plains,1533,1474,1,47168,2952,183071,2,D/C 400 kV,GIS,Low,18,2014,2017,492,1115.4235805073215,400,D/C,2+
PROJ-1038,Keonjhar,Hilly Forests,1250,1977,1,63659,1488,102310,2,S/C 220 kV,Hybrid,High,12,2015,2018,496,329.4437877736283,220,S/C,2+
PROJ-6455,Varanasi,Northern Plains,5803,5522,1,176704,11034,914443,5,D/C 400 kV,AIS,Low,18,2021,2025,1839,2121.041019128658,400,D/C,2+
PROJ-2216,Gurgaon,Northern Plains,2114,1836,2,58752,3696,228031,3,D/C 400 kV,GIS,Low,18,2020,2022,616,982.0978809846288,400,D/C,2+
PROJ-9063,North Karanpura,Hilly Forests,1093,1130,2,36386,1356,43858,1,S/C 220 kV,GIS,High,12,2016,2018,452,194.38747315105888,220,S/C,1
PROJ-8422,Nagpur,Central Plains,1689,1590,2,72122,2862,329130,5,D/C 765 kV,Hybrid,Medium,18,2015,2017,477,4315.945980454246,765,D/C,2+
PROJ-9437,Ramgarh,Desert Plains,1087,606,1,27488,1452,94082,2,D/C 765 kV,GIS,Medium,18,2021,2024,242,2001.4698122883967,765,D/C,2+
PROJ-3775,Kishenpur,Hilly Forests,1972,1630,2,78729,2934,337410,3,D/C 765 kV,AIS,High,12,2013,2016,489,2533.2841386515647,765,D/C,2+
PROJ-3977,Angul,Hilly Forests,2553,2894,2,93187,3039,149764,3,S/C 220 kV,Hybrid,High,12,2016,2019,1013,674.0628802164672,220,S/C,2+
PROJ-1356,Kudankulam,Coastal Plains,2864,1748,1,84428,4194,298515,4,D/C 765 kV,GIS,High,18,2022,2025,699,3066.6247685300177,765,D/C,2+
PROJ-4651,Fatuha,Northern Plains,3239,2244,3,94248,5376,348381,5,D/C 765 kV,GIS,Low,18,2020,2024,896,5567.639420817866,765,D/C,2+
PROJ-1747,Tuticorin,Coastal Plains,729,672,2,21638,807,28690,2,S/C 220 kV,GIS,High,18,2020,2023,269,219.30875478319257,220,S/C,2+
PROJ-8895,Pakaldul,Hilly Forests,2515,1890,1,91287,3402,293422,3,D/C 765 kV,GIS,High,12,2010,2013,567,4357.473901302974,765,D/C,2+
PROJ-4932,VijayawadaRE Park,Coastal Plains,2204,2789,2,84339,2928,158764,3,S/C 220 kV,Hybrid,Medium,12,2014,2017,976,496.3501847434902,220,S/C,2+
PROJ-3672,Bakhtiyarpur,Northern Plains,4133,5615,2,179680,11232,929844,4,D/C 400 kV,Hybrid,Low,12,2016,2018,1872,1532.3607584178874,400,D/C,2+
PROJ-3529,Dhanbad,Hilly Forests,1890,996,2,48107,2394,154629,2,D/C 765 kV,GIS,High,18,2013,2015,399,1040.472465279901,765,D/C,2+
PROJ-7849,Kishenpur,Hilly Forests,5423,5504,2,202547,11004,911462,4,D/C 400 kV,AIS,High,12,2016,2020,1834,1808.4831089774566,400,D/C,2+
PROJ-8850,Mandsaur,Central Plains,1828,1796,1,62070,3594,297418,3,D/C 400 kV,AIS,Medium,18,2010,2014,599,1802.339463420291,400,D/C,2+
PROJ-5872,Khetri,Desert Plains,1012,1280,2,38707,1344,66240,0,S/C 220 kV,AIS,Medium,12,2017,2021,448,173.77650431117783,220,S/C,0
PROJ-4341,Kurnool-III,Coastal Plains,920,1082,2,32720,1299,61593,1,S/C 220 kV,AIS,Medium,18,2019,2022,433,172.10658357032955,220,S/C,1
PROJ-9949,Bakhtiyarpur-II,Northern Plains,1554,1024,1,43008,2454,158976,4,D/C 765 kV,GIS,Low,12,2019,2022,409,4096.150679470347,765,D/C,2+
PROJ-7783,Mandsaur,Central Plains,1453,1498,1,51771,3012,248069,4,D/C 400 kV,Hybrid,Medium,18,2022,2024,502,2309.5304309116686,400,D/C,2+
PROJ-6687,Angul,Hilly Forests,2654,2040,3,65688,2448,79178,3,S/C 220 kV,GIS,High,18,2020,2022,816,728.3487504501807,220,S/C,2+
PROJ-3692,Tuticorin,Coastal Plains,720,892,2,28722,1071,50777,1,S/C 220 kV,AIS,High,12,2014,2018,357,158.9297806125001,220,S/C,1
PROJ-1515,Varanasi,Northern Plains,2174,1521,2,63882,3648,236135,2,D/C 765 kV,GIS,Low,12,2018,2022,608,2917.130669287393,765,D/C,2+
PROJ-6391,Dharamjaygarh,Hilly Forests,1192,1283,1,41313,1347,66395,1,S/C 220 kV,AIS,High,18,2018,2021,449,249.5480771283384,220,S/C,1
PROJ-2359,NeemranaRE Park,Desert Plains,679,620,2,21427,1230,102672,2,D/C 400 kV,Hybrid,Medium,12,2016,2020,205,873.7007580813846,400,D/C,2+
PROJ-3836,TurumungaExt,Hilly Forests,2514,1736,2,83849,4176,359352,2,D/C 765 kV,Hybrid,High,12,2013,2017,696,2697.50540113047,765,D/C,2+
PROJ-7239,Sonipat-II,Northern Plains,1296,853,1,35826,2046,176571,1,D/C 765 kV,Hybrid,Low,12,2020,2024,341,1437.112493921472,765,D/C,1
PROJ-7356,Fatuha,Northern Plains,1193,1218,2,34104,1461,63031,1,S/C 220 kV,Hybrid,Low,12,2021,2025,487,164.36932704026407,220,S/C,1
PROJ-3782,Barmer-III,Desert Plains,2380,2902,2,100293,5796,480571,4,D/C 400 kV,AIS,Medium,12,2017,2020,966,2251.6554411561956,400,D/C,2+
PROJ-3845,Beawar,Desert Plains,1168,761,2,34519,1818,157527,3,D/C 765 kV,Hybrid,Medium,18,2021,2024,303,3632.7889102436498,765,D/C,2+
PROJ-5676,Aligarh,Northern Plains,1077,1449,1,40572,1521,56239,3,S/C 220 kV,GIS,Low,18,2016,2019,507,617.1779025219715,220,S/C,2+
PROJ-2148,Bikaner,Desert Plains,1639,2074,2,66783,2178,107329,3,S/C 220 kV,Hybrid,High,12,2013,2015,726,660.8305336612385,220,S/C,2+
PROJ-5582,Ananthapuram-III,Coastal Plains,1502,1247,1,56564,2994,283942,4,D/C 765 kV,Hybrid,Medium,12,2012,2014,499,2860.8825810655153,765,D/C,2+
PROJ-1852,Ranchi,Hilly Forests,2503,1773,2,85636,4242,367011,2,D/C 765 kV,AIS,High,18,2016,2020,707,1636.0194096285963,765,D/C,2+
PROJ-3112,North Karanpura,Hilly Forests,1205,1297,1,41763,1362,67120,1,S/C 220 kV,Hybrid,High,18,2018,2020,454,186.34656476856983,220,S/C,1
PROJ-4981,Bakhtiyarpur,Northern Plains,5086,4733,2,198786,11352,979731,4,D/C 765 kV,Hybrid,Low,12,2019,2021,1892,4558.248392135842,765,D/C,2+
PROJ-2972,Tuticorin,Coastal Plains,2349,2710,2,99728,5430,493654,2,D/C 400 kV,AIS,High,18,2019,2023,905,680.2476506921278,400,D/C,2+
PROJ-3311,JaisalmerGIS,Desert Plains,1130,735,2,33340,1764,152145,3,D/C 765 kV,AIS,Medium,12,2020,2023,294,2480.9328697282176,765,D/C,2+
PROJ-4345,Rewa,Central Plains,1457,1084,2,49170,2610,168291,3,D/C 765 kV,GIS,Medium,12,2014,2017,435,3440.840125011916,765,D/C,2+
PROJ-6253,BarmerGIS,Desert Plains,2690,2735,2,100648,5466,339687,4,D/C 400 kV,GIS,High,12,2018,2022,911,1936.299539196074,400,D/C,2+
PROJ-9916,Aligarh,Northern Plains,578,783,1,21924,705,40520,2,S/C 220 kV,Hybrid,Low,18,2022,2026,235,289.56248076539225,220,S/C,2+
PROJ-8648,Angul,Hilly Forests,1580,1035,1,49990,2484,214245,5,D/C 765 kV,Hybrid,High,18,2011,2013,414,5495.593424100542,765,D/C,2+
PROJ-9056,Ramgarh-II,Desert Plains,3910,5309,2,183479,10626,879170,5,D/C 400 kV,Hybrid,Medium,12,2015,2018,1771,2213.247624850478,400,D/C,2+
PROJ-9724,Varanasi,Northern Plains,3238,2840,3,119280,5112,587880,5,D/C 765 kV,Hybrid,Low,18,2022,2026,852,6823.779478019246,765,D/C,2+
PROJ-2322,Nagbhid,Central Plains,1452,942,1,42729,2268,194994,3,D/C 765 kV,Hybrid,Medium,12,2020,2022,378,3642.213528427005,765,D/C,2+
PROJ-9847,Fatuha,Northern Plains,1104,1733,2,48524,1560,67262,4,S/C 220 kV,GIS,Low,18,2016,2020,520,998.7170849677944,220,S/C,2+
PROJ-2109,Pakaldul,Hilly Forests,6070,5392,2,198426,10770,669686,4,D/C 400 kV,GIS,High,12,2020,2022,1795,1725.5645268519029,400,D/C,2+
PROJ-1435,Bakhtiyarpur,Northern Plains,1378,1622,2,45416,1947,62954,3,S/C 220 kV,GIS,Low,18,2011,2015,649,556.7043423762318,220,S/C,2+
PROJ-7564,Umred,Central Plains,2389,2208,3,76308,5298,365645,3,D/C 400 kV,AIS,Medium,18,2015,2018,883,1849.9768617527752,400,D/C,2+
PROJ-8465,Kurnool-IV,Coastal Plains,1151,929,2,32106,1866,126920,3,D/C 400 kV,GIS,Medium,18,2021,2024,311,1711.3227395229703,400,D/C,2+
PROJ-9227,NeemranaGIS,Desert Plains,2761,5240,2,158458,5502,271170,4,S/C 220 kV,AIS,Medium,12,2017,2021,1834,990.3624962023508,220,S/C,2+
PROJ-3885,Ranchi,Hilly Forests,2122,1794,2,66019,3588,297086,4,D/C 400 kV,Hybrid,High,12,2013,2015,598,1623.3230562545461,400,D/C,2+
PROJ-8635,Mainpuri,Northern Plains,1652,1612,1,51584,3870,266947,4,D/C 400 kV,AIS,Low,12,2019,2022,645,2342.3668147091457,400,D/C,2+
PROJ-6672,Mainpuri,Northern Plains,769,905,2,25340,1086,46834,0,S/C 220 kV,Hybrid,Low,18,2016,2018,362,131.85660746989169,220,S/C,0
PROJ-3449,BakhtiyarpurRE Park,Northern Plains,4494,5465,1,174880,10944,905004,4,D/C 400 kV,AIS,Low,12,2015,2019,1824,1817.7406832572033,400,D/C,2+
PROJ-3153,KoppalRE Park,Coastal Plains,1562,1938,2,58605,2325,82740,1,S/C 220 kV,GIS,Medium,12,2019,2021,775,249.99739687599504,220,S/C,1
PROJ-2478,North Karanpura,Hilly Forests,2108,2068,2,66590,2481,107019,2,S/C 220 kV,AIS,High,18,2019,2023,827,484.0117390700916,220,S/C,2+
PROJ-1079,Ananthapuram-II,Coastal Plains,1710,1697,2,76976,3054,386407,2,D/C 765 kV,Hybrid,Medium,12,2011,2015,509,2942.594920613184,765,D/C,2+
PROJ-5807,Ranchi,Hilly Forests,1593,1714,2,55191,1800,88700,1,S/C 220 kV,Hybrid,High,18,2018,2021,600,138.07665421219437,220,S/C,1
PROJ-3973,Vijayawada,Coastal Plains,2256,2692,3,93036,5394,490375,5,D/C 400 kV,AIS,Medium,12,2010,2012,899,1576.8569044427936,400,D/C,2+
PROJ-3479,Aligarh,Northern Plains,999,650,1,27300,1578,100912,4,D/C 765 kV,GIS,Low,18,2012,2016,263,5401.194946287167,765,D/C,2+
PROJ-4613,AnanthapuramGIS,Coastal Plains,1785,1530,2,69401,2754,261286,3,D/C 765 kV,GIS,Medium,12,2022,2026,459,4285.566225127289,765,D/C,2+
PROJ-2720,Jaisalmer,Desert Plains,3205,4770,2,153594,5724,246847,3,S/C 220 kV,AIS,High,12,2019,2023,1908,506.0523696784043,220,S/C,2+
PROJ-2773,RanchiExt,Hilly Forests,2363,2318,2,74640,2781,119956,3,S/C 220 kV,Hybrid,High,18,2013,2015,927,512.5594327965755,220,S/C,2+
PROJ-7553,Vijayawada-II,Coastal Plains,1080,1513,2,45753,1362,86128,2,S/C 220 kV,Hybrid,Medium,18,2013,2016,454,560.3853984155055,220,S/C,2+
PROJ-1044,KishenpurGIS,Hilly Forests,3228,2286,3,110414,5502,354902,5,D/C 765 kV,GIS,High,12,2013,2017,917,6780.730751431436,765,D/C,2+
PROJ-4256,Sikar,Desert Plains,2795,5306,2,160453,5571,274586,1,S/C 220 kV,AIS,Medium,12,2016,2018,1857,181.9676956219188,220,S/C,1
PROJ-1107,Sonipat,Northern Plains,1818,1848,1,59136,3690,306029,5,D/C 400 kV,Hybrid,Low,12,2014,2017,615,1516.2702017562801,400,D/C,2+
PROJ-4868,Paradeep,Coastal Plains,2159,1524,2,73609,3660,347015,4,D/C 765 kV,AIS,High,18,2014,2017,610,3286.948119433111,765,D/C,2+
PROJ-5244,Nagbhid,Central Plains,6383,6010,1,272614,10818,1244070,3,D/C 765 kV,Hybrid,Medium,18,2012,2016,1803,2174.8501316311017,765,D/C,2+
PROJ-7603,Bhadla,Desert Plains,2363,1377,1,66509,3306,285039,5,D/C 765 kV,Hybrid,High,12,2020,2024,551,6383.841356750364,765,D/C,2+
PROJ-7757,Aligarh,Northern Plains,2351,2628,3,84096,5268,435197,4,D/C 400 kV,AIS,Low,18,2013,2016,878,2044.2946044751102,400,D/C,2+
PROJ-8109,SonipatExt,Northern Plains,1892,1660,2,69720,2988,257715,3,D/C 765 kV,GIS,Low,18,2020,2024,498,1553.6205925089475,765,D/C,2+
PROJ-6291,Fatehgarh,Desert Plains,3274,4625,1,148925,5550,179508,3,S/C 220 kV,GIS,High,18,2019,2022,1850,665.7411203390784,220,S/C,2+
PROJ-5517,Gurgaon,Northern Plains,1580,2445,1,68460,1836,126529,2,S/C 220 kV,Hybrid,Low,18,2021,2024,612,425.5213564446577,220,S/C,2+
PROJ-4033,DharamjaygarhExt,Hilly Forests,1279,845,2,40814,2016,174915,2,D/C 765 kV,AIS,High,18,2010,2014,336,2897.6916769341224,765,D/C,2+
PROJ-3236,Bikaner,Desert Plains,1299,1032,2,37978,2478,170899,2,D/C 400 kV,AIS,High,12,2020,2023,413,814.6459863072586,400,D/C,2+
PROJ-4190,Jind,Northern Plains,1234,2447,2,68516,1836,126632,3,S/C 220 kV,Hybrid,Low,12,2016,2019,612,689.2481623419925,220,S/C,2+
PROJ-4125,Fatehgarh-III,Desert Plains,486,572,1,17297,687,29601,2,S/C 220 kV,AIS,Medium,18,2011,2013,229,499.3275204489963,220,S/C,2+
PROJ-6873,Bikaner,Desert Plains,4748,5492,1,202106,10974,909475,5,D/C 400 kV,Hybrid,High,18,2018,2022,1829,2969.9139914706034,400,D/C,2+
PROJ-1088,RaichurExt,Coastal Plains,1565,2310,1,69854,2079,131497,1,S/C 220 kV,Hybrid,Medium,12,2013,2016,693,169.6549230726383,220,S/C,1
PROJ-8279,Angul,Hilly Forests,697,955,2,30751,717,49421,1,S/C 220 kV,Hybrid,High,12,2022,2025,239,202.25914924920693,220,S/C,1
PROJ-5598,Sikar,Desert Plains,1207,1228,2,37135,1473,63549,2,S/C 220 kV,Hybrid,Medium,18,2022,2024,491,549.7186240888698,220,S/C,2+
PROJ-6650,Angul,Hilly Forests,1844,1297,1,62645,3126,268479,2,D/C 765 kV,Hybrid,High,18,2017,2020,521,1995.150288308271,765,D/C,2+
PROJ-4245,Angul,Hilly Forests,3223,4552,1,146574,5463,235566,2,S/C 220 kV,AIS,High,18,2019,2023,1821,445.9083812625049,220,S/C,2+
PROJ-7242,Sonipat,Northern Plains,2337,2050,2,86100,3690,424350,5,D/C 765 kV,AIS,Low,12,2021,2023,615,4484.559619933476,765,D/C,2+
PROJ-7274,Ranchi,Hilly Forests,3318,2603,2,125725,4686,538821,4,D/C 765 kV,AIS,High,18,2019,2022,781,4100.808800923189,765,D/C,2+
PROJ-9561,RaigarhExt,Hilly Forests,2310,1870,2,60214,2244,72579,2,S/C 220 kV,GIS,High,12,2020,2023,748,431.6457079502421,220,S/C,2+
PROJ-7932,Gadag,Coastal Plains,3278,3087,3,140026,5556,527182,4,D/C 765 kV,GIS,Medium,18,2018,2022,926,2879.5319588293964,765,D/C,2+
PROJ-3422,GopalpurGIS,Coastal Plains,1510,1481,1,51183,2970,269779,2,D/C 400 kV,Hybrid,Medium,18,2014,2017,495,840.2581296816138,400,D/C,2+
PROJ-1244,GopalpurExt,Coastal Plains,3294,6203,1,187579,5583,353106,3,S/C 220 kV,AIS,Medium,18,2011,2015,1861,859.2614192743329,220,S/C,2+
PROJ-8680,Ananthapuram,Coastal Plains,1947,1964,1,67876,3936,357762,5,D/C 400 kV,AIS,Medium,18,2020,2024,656,1938.1479049253483,400,D/C,2+
PROJ-1948,Jaisalmer,Desert Plains,3582,2529,3,122151,6072,523503,4,D/C 765 kV,Hybrid,High,18,2018,2021,1012,3940.221323823861,765,D/C,2+
PROJ-1773,Barmer,Desert Plains,1412,1332,2,49018,2676,220579,2,D/C 400 kV,Hybrid,High,18,2013,2015,446,948.8363078351499,400,D/C,2+
PROJ-8366,Rewa,Central Plains,3420,3220,2,146059,5796,666540,4,D/C 765 kV,AIS,Medium,18,2011,2014,966,5565.815492578997,765,D/C,2+
PROJ-4663,Sikar,Desert Plains,1986,1573,1,54363,3108,195367,5,D/C 400 kV,GIS,Medium,12,2022,2025,518,3123.0101762041395,400,D/C,2+
PROJ-1855,Sonipat,Northern Plains,2227,3030,3,84840,2727,117602,2,S/C 220 kV,GIS,Low,12,2021,2023,909,530.7796100336443,220,S/C,2+
PROJ-1705,Indore,Central Plains,939,730,1,33113,1776,151110,4,D/C 765 kV,AIS,Medium,18,2018,2021,296,4276.566281817073,765,D/C,2+
PROJ-7381,Sonipat,Northern Plains,1097,1107,1,35424,2226,183319,2,D/C 400 kV,Hybrid,Low,12,2011,2013,371,1216.8083278785662,400,D/C,2+
PROJ-9843,Yadadri,Central Plains,2682,2195,2,99565,5274,454365,5,D/C 765 kV,Hybrid,Medium,12,2015,2019,879,3873.2409643424417,765,D/C,2+
PROJ-8780,Khetri,Desert Plains,1119,1053,1,47764,1896,217971,4,D/C 765 kV,AIS,Medium,18,2015,2019,316,5330.113395169528,765,D/C,2+
PROJ-3241,KeonjharExt,Hilly Forests,1141,970,2,31234,1164,50197,1,S/C 220 kV,AIS,High,12,2021,2024,388,246.04883325405146,220,S/C,1
PROJ-7956,Ranchi,Hilly Forests,2220,2255,2,82984,4506,373428,5,D/C 400 kV,AIS,High,12,2017,2020,751,2471.757020037125,400,D/C,2+
PROJ-8184,Varanasi,Northern Plains,3105,2260,2,94920,5430,350865,3,D/C 765 kV,GIS,Low,12,2020,2022,905,2277.117630361544,765,D/C,2+
PROJ-3431,Jaipur,Desert Plains,1729,2423,1,73272,2181,125390,2,S/C 220 kV,AIS,Medium,18,2011,2013,727,239.67781204515143,220,S/C,2+
PROJ-1778,Tuticorin,Coastal Plains,3522,3317,3,160211,5970,755281,5,D/C 765 kV,AIS,High,18,2010,2012,995,6138.547592036189,765,D/C,2+
PROJ-6155,Varanasi,Northern Plains,1443,1152,1,48384,2772,238464,1,D/C 765 kV,AIS,Low,12,2017,2019,462,722.7483243791886,765,D/C,1
PROJ-5746,Nagbhid-III,Central Plains,2058,2422,3,73241,2907,94004,3,S/C 220 kV,GIS,Medium,18,2013,2017,969,825.020718747155,220,S/C,2+
PROJ-8049,Khetri-II,Desert Plains,871,1080,1,32659,1296,41918,1,S/C 220 kV,GIS,Medium,12,2012,2015,432,137.63999633597246,220,S/C,1
PROJ-2645,Gadag,Coastal Plains,4539,5519,2,190737,11052,754006,3,D/C 400 kV,GIS,Medium,12,2017,2020,1842,914.7202846020645,400,D/C,2+
PROJ-7521,AngulRE Park,Hilly Forests,2311,2216,2,81549,4428,366970,4,D/C 400 kV,Hybrid,High,12,2016,2020,738,2165.772593174252,400,D/C,2+
PROJ-7770,Angul,Hilly Forests,1327,1053,1,38750,2130,130783,2,D/C 400 kV,GIS,High,18,2015,2019,355,796.5792499176143,400,D/C,2+
PROJ-5468,RamgarhExt,Desert Plains,1023,1294,1,39131,1359,66964,1,S/C 220 kV,AIS,Medium,12,2014,2018,453,114.2413435082465,220,S/C,1
PROJ-8930,AligarhExt,Northern Plains,1599,1257,1,52794,3000,195149,4,D/C 765 kV,GIS,Low,18,2014,2018,500,2973.2077119318683,765,D/C,2+
PROJ-2816,Gurgaon,Northern Plains,6878,4761,2,199962,11418,985527,5,D/C 765 kV,AIS,Low,18,2020,2023,1903,3141.3838623128295,765,D/C,2+
PROJ-8438,North Karanpura,Hilly Forests,1061,1203,2,38737,1263,62255,0,S/C 220 kV,Hybrid,High,12,2012,2014,421,262.2212080400319,220,S/C,0
PROJ-6523,Dharamjaygarh,Hilly Forests,985,616,1,22669,1248,102010,4,D/C 400 kV,AIS,High,18,2021,2023,208,1294.3158224044375,400,D/C,2+
PROJ-1288,NelloreRE Park,Coastal Plains,1303,1555,2,53741,3126,283259,2,D/C 400 kV,AIS,Medium,12,2010,2013,521,1080.082213938328,400,D/C,2+
PROJ-3525,Fatuha-II,Northern Plains,2421,2520,2,80640,5034,417312,4,D/C 400 kV,AIS,Low,18,2012,2016,839,1229.5238255326467,400,D/C,2+
PROJ-1085,GopalpurRE Park,Coastal Plains,1193,1123,1,50939,2022,191780,1,D/C 765 kV,GIS,Medium,18,2017,2019,337,763.6754585954891,765,D/C,1
PROJ-1313,Ramgarh-II,Desert Plains,1941,1503,1,68176,2706,311121,1,D/C 765 kV,AIS,Medium,18,2021,2023,451,868.8790916592756,765,D/C,1
PROJ-7915,Ranchi,Hilly Forests,5779,5554,2,204387,11130,919742,5,D/C 400 kV,AIS,High,18,2011,2014,1855,2387.83124574219,400,D/C,2+
PROJ-4480,Gadag,Coastal Plains,2196,3886,3,117513,2922,221211,3,S/C 220 kV,AIS,Medium,12,2012,2015,974,695.6251124516957,220,S/C,2+
PROJ-2574,GurgaonExt,Northern Plains,1573,1041,1,43722,2484,161615,2,D/C 765 kV,GIS,Low,18,2012,2016,414,2499.505757394076,765,D/C,2+
PROJ-5152,Firozabad,Northern Plains,2138,1924,2,61568,3852,238961,2,D/C 400 kV,GIS,Low,12,2021,2023,642,1241.8595582254302,400,D/C,2+
PROJ-4659,VaranasiRE Park,Northern Plains,1303,1325,1,37100,1590,68569,2,S/C 220 kV,AIS,Low,18,2022,2025,530,580.0722843272167,220,S/C,2+
PROJ-5508,Gadag,Coastal Plains,2178,1921,2,66390,3828,262447,4,D/C 400 kV,GIS,Medium,12,2022,2024,638,1519.8699639251442,400,D/C,2+
PROJ-7225,Pakaldul,Hilly Forests,1009,822,2,30250,1638,102092,3,D/C 400 kV,GIS,High,12,2018,2021,273,1128.778032913223,400,D/C,2+
PROJ-9686,Fatehgarh-II,Desert Plains,1581,1306,1,59240,3150,270342,5,D/C 765 kV,Hybrid,Medium,12,2010,2013,525,3839.2246027945694,765,D/C,2+
PROJ-6655,Jind,Northern Plains,3150,2149,2,90258,5148,444843,5,D/C 765 kV,AIS,Low,18,2022,2025,858,4362.344694560542,765,D/C,2+
PROJ-8730,Keonjhar,Hilly Forests,1498,1397,1,44983,1467,72295,1,S/C 220 kV,AIS,High,12,2021,2023,489,135.40828821198127,220,S/C,1
PROJ-6012,Fatehgarh,Desert Plains,1402,1524,2,56083,3036,252374,4,D/C 400 kV,Hybrid,High,18,2011,2015,506,1233.0200004959274,400,D/C,2+
PROJ-4916,Jaisalmer,Desert Plains,6424,4777,1,230729,11472,741629,4,D/C 765 kV,GIS,High,12,2018,2022,1912,4442.05265636864,765,D/C,2+
PROJ-6231,Keonjhar,Hilly Forests,1603,1572,2,50618,1887,81351,2,S/C 220 kV,AIS,High,18,2018,2020,629,392.8374075178857,220,S/C,2+
PROJ-3031,Tuticorin-III,Coastal Plains,935,1173,1,37771,1056,50080,1,S/C 220 kV,GIS,High,18,2011,2013,352,129.02214709632102,220,S/C,1
PROJ-1027,Firozabad,Northern Plains,1413,1047,1,43974,2502,162547,3,D/C 765 kV,GIS,Low,18,2017,2021,417,2681.832794071754,765,D/C,2+
PROJ-4594,FatehgarhExt,Desert Plains,4450,4782,1,165266,11478,593924,4,D/C 400 kV,GIS,Medium,18,2012,2014,1913,1502.2630845964113,400,D/C,2+
PROJ-1487,Kishenpur,Hilly Forests,2624,1479,1,71436,3540,229615,4,D/C 765 kV,GIS,High,18,2012,2014,590,4625.8860701206595,765,D/C,2+
PROJ-9221,Angul,Hilly Forests,2755,2699,2,99323,5400,446954,3,D/C 400 kV,AIS,High,12,2015,2017,900,1759.0699161809134,400,D/C,2+
PROJ-7461,North Karanpura,Hilly Forests,1635,1256,2,46221,2520,207994,2,D/C 400 kV,Hybrid,High,18,2011,2013,420,610.1417254849174,400,D/C,2+
