Project_ID,Location,Geographic_Region,Budget_Cr,Tower_Count,Substations_Count,Steel_Demand_Tons,Conductor_Demand_Km,Insulator_Demand_Nos,Transformer_Demand_Units,Tower_Type,Substation_Type,Terrain_Difficulty,Tax_Rate,Start_Year,Completion_Year,Line_Length_CKM,Transformation_Capacity_MVA
PROJ-1241,Rajasthan,Desert Plains,1943.0,1693,1,52520.0,3378,123589,2,D/C 400 kV,Hybrid,High,18,2019,2023,563,3193
PROJ-2072,Chhattisgarh,Hilly Forests,2690.469480286639,3000,2,105000.0,2700,64800,4,S/C 220 kV,GIS,High,18,2022,2024,900,4370
PROJ-8589,Raipur,Hilly Forests,1514.0,1112,1,36249.0,2670,81665,2,D/C 400 kV,Hybrid,Low,18,2014,2018,445,2897
PROJ-3853,Rajasthan,Desert Plains,1188.0,4792,1,143760.0,11502,345024,4,D/C 400 kV,AIS,Low,18,2020,2023,1917,3034
PROJ-3132,Jabalpur,Hilly Forests,2690.469480286639,2394,3,70523.0,5736,323190,5,D/C 765 kV,GIS,Low,12,2016,2019,956,4462
PROJ-3752,Karnataka,Coastal Plains,1295.0,6063,1,212205.0,5457,130961,2,S/C 220 kV,GIS,High,18,2021,2023,1819,3300
PROJ-4893,Gujarat,Desert Plains,2181.0,2700,3,81000.0,5412,213300,3,D/C 400 kV,AIS,Medium,18,2022,2026,902,4399
PROJ-4423,Bihar,Northern Plains,1456.0,1236,1,37080.0,2970,185400,1,D/C 765 kV,Hybrid,Low,12,2020,2023,495,1315
PROJ-7488,Jabalpur,Hilly Forests,1455.0,1413,2,56520.0,2544,211950,4,D/C 765 kV,Hybrid,High,12,2019,2022,424,3065
PROJ-6183,Chhattisgarh,Hilly Forests,1858.0,1872,1,56160.0,3750,134784,3,D/C 400 kV,AIS,High,12,2011,2014,625,3036
PROJ-6659,Delhi,Northern Plains,1617.0,1577,2,63080.0,2838,212895,3,D/C 765 kV,GIS,High,12,2022,2026,473,3059
PROJ-4574,Gujarat,Desert Plains,2690.469480286639,2250,3,67500.0,5400,145800,3,D/C 400 kV,GIS,Low,12,2020,2023,900,4225
PROJ-4687,Gujarat,Desert Plains,1571.0,1219,1,33142.0,2442,76095,1,D/C 400 kV,GIS,High,18,2015,2019,407,1651
PROJ-2241,Raipur,Hilly Forests,2690.469480286639,3623,3,119407.0,2721,75387,3,S/C 220 kV,GIS,High,18,2021,2024,907,4651
PROJ-8794,Jabalpur,Hilly Forests,1527.0,1394,1,48790.0,1464,29006,1,S/C 220 kV,GIS,Medium,18,2014,2018,488,1383
PROJ-6644,Odisha,Coastal Plains,2173.0,2329,3,69995.47595975896,4656,167688,3,D/C 400 kV,AIS,Medium,12,2019,2022,776,4426
PROJ-1782,Gujarat,Desert Plains,1340.0,1212,2,36360.0,2910,89009,4,D/C 400 kV,AIS,Low,12,2015,2017,485,3007
PROJ-7222,Delhi,Northern Plains,1065.0,608,2,21280.0,729,14592,1,S/C 220 kV,Hybrid,Low,18,2012,2016,243,500
PROJ-3252,Rajasthan,Desert Plains,1138.0,1138,2,34140.0,2730,170700,3,D/C 765 kV,AIS,Medium,18,2020,2024,455,1315
PROJ-7241,Odisha,Coastal Plains,1710.0,1823,1,54690.0,1914,43752,2,S/C 220 kV,AIS,Medium,12,2014,2017,638,3181
PROJ-7489,Karnataka,Coastal Plains,2051.0,2177,1,87080.0,3918,333081,3,D/C 765 kV,Hybrid,High,12,2012,2016,653,2907
PROJ-7462,Jabalpur,Hilly Forests,1025.0,1117,2,44680.0,2010,150795,1,D/C 765 kV,GIS,High,12,2021,2024,335,500
PROJ-3724,Bihar,Northern Plains,1352.0,1368,1,47880.0,1641,33489,2,S/C 220 kV,AIS,Low,18,2021,2023,547,3211
PROJ-5963,Delhi,Northern Plains,1160.0,5420,1,189700.0,5691,130080,2,S/C 220 kV,AIS,Medium,18,2012,2015,1897,3074
PROJ-6717,Rajasthan,Desert Plains,1696.0,1571,2,47214.638356711606,3132,101801,2,D/C 400 kV,GIS,Medium,12,2022,2026,522,2947
PROJ-6298,Raipur,Hilly Forests,2336.0,2661,2,79830.0,5328,207558,4,D/C 400 kV,AIS,Low,18,2017,2021,888,4606
PROJ-9305,Rajasthan,Desert Plains,1216.0,1180,2,47200.0,2124,159300,2,D/C 765 kV,GIS,High,12,2016,2018,354,500
PROJ-5198,Bihar,Northern Plains,1354.0,1035,2,31050.0,2496,143865,1,D/C 765 kV,AIS,Low,18,2018,2021,416,1399
PROJ-3792,Chhattisgarh,Hilly Forests,1112.0,792,1,23760.0,1902,57024,2,D/C 400 kV,Hybrid,Low,18,2018,2022,317,500
PROJ-6901,Gujarat,Desert Plains,1387.0,1398,2,48930.0,1677,34223,4,S/C 220 kV,AIS,Low,12,2010,2013,559,2717
PROJ-2476,Raipur,Hilly Forests,1439.0,1152,2,34560.0,1383,27648,4,S/C 220 kV,AIS,Low,12,2017,2020,461,2869
PROJ-2979,Raipur,Hilly Forests,2133.0,1423,2,42690.0,3408,196374,3,D/C 765 kV,GIS,Low,12,2011,2013,568,3264
PROJ-1092,Karnataka,Coastal Plains,2523.0,2450,2,85750.0,2940,59976,5,S/C 220 kV,Hybrid,Low,12,2011,2014,980,4375
PROJ-5137,Assam,Hilly Forests,960.0,953,1,33355.0,858,23329,1,S/C 220 kV,AIS,High,12,2011,2013,286,500
PROJ-9042,Assam,Hilly Forests,1297.0,1140,2,39900.0,1368,27907,2,S/C 220 kV,AIS,Low,18,2021,2024,456,1643
PROJ-8395,Chhattisgarh,Hilly Forests,1527.0,1531,1,53585.0,1608,37479,3,S/C 220 kV,Hybrid,Medium,12,2021,2024,536,2688
PROJ-3665,Rajasthan,Desert Plains,1201.0,923,1,27690.0,969,19206,1,S/C 220 kV,GIS,Medium,12,2016,2018,323,500
PROJ-8292,Delhi,Northern Plains,1253.0,1260,2,37800.0,1323,30240,2,S/C 220 kV,AIS,Medium,18,2016,2018,441,1447
PROJ-2802,Raipur,Hilly Forests,1387.0,4610,2,138548.36589716136,11070,622350,3,D/C 765 kV,GIS,Low,12,2020,2023,1845,2843
PROJ-4983,Chhattisgarh,Hilly Forests,2031.0,1965,2,58950.0,3924,141480,4,D/C 400 kV,Hybrid,High,18,2022,2024,654,3238
PROJ-3991,Bihar,Northern Plains,1259.0,1085,1,32550.0,1302,26040,1,S/C 220 kV,AIS,Low,18,2014,2018,434,1268
PROJ-9032,Assam,Hilly Forests,2208.0,2725,1,76149.0,2049,58860,3,S/C 220 kV,GIS,High,12,2017,2020,683,3250
PROJ-8583,Bihar,Northern Plains,1044.0,952,2,28611.289443405123,1890,73304,1,D/C 400 kV,AIS,Medium,18,2019,2023,315,500
PROJ-7529,Jabalpur,Hilly Forests,1293.0,1200,1,36646.0,2880,180000,2,D/C 765 kV,Hybrid,Medium,12,2019,2021,480,1824
PROJ-4258,Delhi,Northern Plains,1265.0,1465,2,47662.0,2928,114270,2,D/C 400 kV,AIS,High,18,2010,2012,488,3047
PROJ-9166,Gujarat,Desert Plains,1197.0,5807,2,172009.0,11616,447139,4,D/C 400 kV,Hybrid,Low,18,2018,2020,1936,2784
PROJ-5132,Delhi,Northern Plains,987.0,1068,2,32097.53899743348,2130,76896,1,D/C 400 kV,AIS,High,18,2014,2017,355,500
PROJ-8574,Raipur,Hilly Forests,1446.0,1620,1,48600.0,2916,210681,2,D/C 765 kV,GIS,High,18,2022,2024,486,1272
PROJ-8724,Delhi,Northern Plains,1643.0,1462,2,43860.0,2940,91264,4,D/C 400 kV,GIS,Medium,12,2020,2022,490,3318
PROJ-8790,Assam,Hilly Forests,2300.0,1499,2,45050.75932317677,3600,202365,2,D/C 765 kV,GIS,Low,12,2011,2013,600,2846
PROJ-7854,Raipur,Hilly Forests,2682.0,3047,2,106645.0,2742,63402,3,S/C 220 kV,GIS,High,18,2015,2017,914,4330
PROJ-8265,Assam,Hilly Forests,1280.0,1284,2,38589.176098038006,3084,192600,2,D/C 765 kV,AIS,Low,12,2014,2018,514,1589
PROJ-3802,Raipur,Hilly Forests,1640.0,1360,2,40800.0,3264,84897,4,D/C 400 kV,GIS,Low,12,2021,2025,544,2648
PROJ-8463,Jabalpur,Hilly Forests,2223.0,1699,2,50970.0,4086,229365,2,D/C 765 kV,GIS,Medium,18,2016,2019,681,3181
PROJ-8443,Odisha,Coastal Plains,2491.0,3706,2,111180.0,2784,88944,3,S/C 220 kV,Hybrid,High,12,2017,2020,928,4800
PROJ-6322,Bihar,Northern Plains,982.0,803,1,28105.0,843,19657,1,S/C 220 kV,Hybrid,Medium,12,2017,2021,281,500
PROJ-1037,Chhattisgarh,Hilly Forests,1171.0,4638,2,152957.0,11130,333936,2,D/C 400 kV,AIS,Low,18,2021,2025,1855,3076
PROJ-5740,Chhattisgarh,Hilly Forests,2220.0,2889,1,86825.6462205855,2169,62402,2,S/C 220 kV,GIS,High,12,2016,2020,723,3126
PROJ-7865,Odisha,Coastal Plains,2038.0,1899,1,54133.0,3798,136728,2,D/C 400 kV,Hybrid,Medium,12,2017,2020,633,2875
PROJ-4133,Rajasthan,Desert Plains,1017.0,661,1,19830.0,1590,97828,2,D/C 765 kV,Hybrid,Low,12,2010,2014,265,500
PROJ-6584,Jabalpur,Hilly Forests,1255.0,6067,1,212345.0,5460,126242,3,S/C 220 kV,GIS,High,12,2020,2022,1820,3028
PROJ-8910,Odisha,Coastal Plains,2430.0,2771,2,83130.0,5538,202283,5,D/C 400 kV,Hybrid,High,18,2021,2024,923,4248
PROJ-8498,Karnataka,Coastal Plains,883.0,1037,2,41480.0,1866,155550,2,D/C 765 kV,AIS,High,18,2017,2019,311,500
PROJ-9923,Chhattisgarh,Hilly Forests,1256.0,1362,2,40860.0,2718,98064,1,D/C 400 kV,Hybrid,Medium,18,2013,2016,453,1584
PROJ-2789,Rajasthan,Desert Plains,1744.0,1728,1,51933.09680483619,4140,240192,2,D/C 765 kV,AIS,Low,12,2022,2024,690,3155
PROJ-5420,Assam,Hilly Forests,1377.0,1477,1,59080.0,2658,221550,2,D/C 765 kV,AIS,High,18,2022,2025,443,3250
PROJ-7351,Bihar,Northern Plains,2129.0,2537,1,79731.0,5076,164398,3,D/C 400 kV,GIS,Medium,12,2019,2021,846,2987
PROJ-4198,Rajasthan,Desert Plains,2037.0,2027,2,81080.0,3648,304050,4,D/C 765 kV,Hybrid,High,18,2016,2020,608,3301
PROJ-8637,Jabalpur,Hilly Forests,1387.0,1418,2,42540.0,2844,88517,2,D/C 400 kV,GIS,Medium,18,2021,2025,474,1573
PROJ-5007,Gujarat,Desert Plains,1652.0,1137,1,34010.0,2730,147867,2,D/C 765 kV,GIS,Medium,12,2021,2023,455,2912
PROJ-1350,Chhattisgarh,Hilly Forests,1140.0,5617,1,168510.0,11250,404424,3,D/C 400 kV,AIS,Low,12,2021,2023,1875,3264
PROJ-3248,Assam,Hilly Forests,1826.0,1826,1,51033.0,4380,273900,4,D/C 765 kV,AIS,Low,18,2018,2020,730,2692
PROJ-8358,Rajasthan,Desert Plains,1168.0,818,1,28630.0,981,17669,2,S/C 220 kV,GIS,Low,12,2020,2022,327,500
PROJ-5387,Odisha,Coastal Plains,1405.0,1282,2,38529.06834710648,3078,192300,2,D/C 765 kV,Hybrid,Medium,18,2015,2019,513,1720
PROJ-1981,Raipur,Hilly Forests,1273.0,1174,1,35283.249796804215,2832,176100,1,D/C 765 kV,Hybrid,Medium,12,2021,2023,472,1078
PROJ-9606,Gujarat,Desert Plains,1420.0,5730,1,171900.0,11454,357690,3,D/C 400 kV,GIS,High,12,2020,2022,1909,3099
PROJ-6714,Jabalpur,Hilly Forests,2009.0,1591,2,55685.0,1671,38184,2,S/C 220 kV,Hybrid,Medium,12,2021,2024,557,3199
PROJ-3391,Bihar,Northern Plains,1477.0,1911,1,57330.0,1434,42042,2,S/C 220 kV,Hybrid,High,12,2010,2012,478,1655
PROJ-9087,Rajasthan,Desert Plains,1707.0,963,2,28890.0,2310,136746,2,D/C 765 kV,GIS,Low,18,2019,2022,385,2884
PROJ-3238,Delhi,Northern Plains,1441.0,1082,2,34623.0,2166,67543,3,D/C 400 kV,GIS,Medium,12,2012,2014,361,1734
PROJ-3199,Raipur,Hilly Forests,1507.0,1877,1,65695.0,1689,39057,4,S/C 220 kV,GIS,High,12,2019,2023,563,2604
PROJ-4356,Assam,Hilly Forests,2013.0,2423,2,72820.54025354056,4842,157010,4,D/C 400 kV,GIS,Medium,12,2019,2023,807,3025
PROJ-9895,Raipur,Hilly Forests,1040.0,972,1,29160.0,1167,23328,2,S/C 220 kV,AIS,Low,18,2011,2013,389,500
PROJ-3605,Raipur,Hilly Forests,1695.0,1323,1,46305.0,1389,28577,4,S/C 220 kV,GIS,Medium,12,2012,2014,463,2747
PROJ-4925,Bihar,Northern Plains,2248.0,2870,3,86100.0,5166,430500,5,D/C 765 kV,AIS,High,18,2016,2019,861,4389
PROJ-6596,Jabalpur,Hilly Forests,1124.0,901,1,29518.0,1806,68476,1,D/C 400 kV,Hybrid,Low,18,2018,2020,301,500
PROJ-2558,Gujarat,Desert Plains,1586.0,1280,1,38400.0,1344,26634,3,S/C 220 kV,GIS,Medium,18,2022,2026,448,1199
PROJ-5589,Delhi,Northern Plains,1096.0,973,2,38920.0,1752,126539,1,D/C 765 kV,GIS,High,12,2018,2022,292,500
PROJ-6511,Raipur,Hilly Forests,1832.0,1936,1,62484.0,4638,290400,3,D/C 765 kV,AIS,Low,18,2022,2025,773,3072
PROJ-7478,Odisha,Coastal Plains,2394.0,2282,3,79870.0,2739,54768,3,S/C 220 kV,AIS,Low,18,2020,2023,913,4473
PROJ-3798,Delhi,Northern Plains,1242.0,1319,1,35983.0,2634,94968,3,D/C 400 kV,Hybrid,Medium,12,2013,2017,439,1719
PROJ-1894,Bihar,Northern Plains,1646.0,1448,1,43518.01167442292,2898,93830,3,D/C 400 kV,GIS,High,12,2020,2023,483,3121
PROJ-6350,Rajasthan,Desert Plains,1148.0,6150,1,215250.0,5535,147600,2,S/C 220 kV,AIS,High,18,2018,2020,1845,2820
PROJ-3215,Delhi,Northern Plains,1478.0,1182,2,35460.0,2358,73785,1,D/C 400 kV,GIS,Medium,12,2018,2022,393,1960
PROJ-1643,Delhi,Northern Plains,1163.0,5390,1,161700.0,10764,388080,4,D/C 400 kV,AIS,Medium,12,2011,2013,1794,3114
PROJ-9771,Delhi,Northern Plains,1988.0,1857,1,64995.0,1950,44568,4,S/C 220 kV,Hybrid,Medium,18,2020,2022,650,2688
PROJ-1893,Assam,Hilly Forests,2671.0,2861,2,85984.13770754419,5724,208853,3,D/C 400 kV,Hybrid,Medium,12,2016,2019,954,4605
PROJ-2887,Chhattisgarh,Hilly Forests,968.0,746,1,22420.191097458217,1782,105932,1,D/C 765 kV,AIS,Low,12,2020,2024,297,500
PROJ-2860,Odisha,Coastal Plains,1474.0,1058,2,31740.0,2538,66045,2,D/C 400 kV,GIS,Low,18,2020,2023,423,986
PROJ-9494,Bihar,Northern Plains,1506.0,1328,2,39840.0,3186,95616,3,D/C 400 kV,Hybrid,Low,12,2016,2020,531,2743
PROJ-1282,Chhattisgarh,Hilly Forests,911.0,720,2,28800.0,1296,110160,1,D/C 765 kV,AIS,High,18,2022,2026,216,500
PROJ-5693,Chhattisgarh,Hilly Forests,1453.0,1084,1,32578.401004885665,2166,70243,1,D/C 400 kV,GIS,Medium,18,2019,2023,361,1501
PROJ-4095,Rajasthan,Desert Plains,2224.0,1665,1,49950.0,1998,35964,3,S/C 220 kV,GIS,Low,18,2018,2021,666,2632
PROJ-6235,Chhattisgarh,Hilly Forests,1857.0,1996,1,59880.0,4002,155688,2,D/C 400 kV,AIS,Low,12,2017,2019,667,2728
PROJ-7514,Jabalpur,Hilly Forests,2243.0,3033,2,90990.0,5460,454950,5,D/C 765 kV,AIS,High,12,2022,2026,910,4576
PROJ-8951,Delhi,Northern Plains,1022.0,836,1,25080.0,2028,123728,1,D/C 765 kV,AIS,Medium,18,2013,2017,338,500
PROJ-1647,Assam,Hilly Forests,1319.0,5559,2,167069.49371416922,11142,400248,2,D/C 400 kV,Hybrid,Low,18,2021,2024,1857,3001
PROJ-3534,Chhattisgarh,Hilly Forests,2690.469480286639,2235,2,67170.41166597737,5358,303960,5,D/C 765 kV,GIS,Medium,12,2010,2014,893,4229
PROJ-7930,Jabalpur,Hilly Forests,1457.0,1347,1,53880.0,2424,202050,2,D/C 765 kV,Hybrid,High,18,2018,2021,404,1462
PROJ-3839,Assam,Hilly Forests,1784.0,1800,2,54000.0,1890,44064,4,S/C 220 kV,AIS,Medium,12,2017,2020,630,2726
PROJ-7960,Bihar,Northern Plains,2559.0,2074,2,62220.0,4998,311100,3,D/C 765 kV,Hybrid,Low,12,2011,2013,833,4321
PROJ-1554,Chhattisgarh,Hilly Forests,1383.0,1215,1,42525.0,1458,29743,2,S/C 220 kV,Hybrid,Low,18,2011,2015,486,3000
PROJ-5358,Assam,Hilly Forests,1428.0,4629,1,138870.0,11106,624915,4,D/C 765 kV,GIS,Low,18,2010,2014,1851,2965
PROJ-8424,Gujarat,Desert Plains,2243.0,2073,2,62190.0,1866,43135,3,S/C 220 kV,GIS,High,12,2022,2024,622,3015
PROJ-2045,Bihar,Northern Plains,2690.469480286639,2235,3,67050.0,5364,139518,3,D/C 400 kV,GIS,Low,12,2015,2018,894,4416
PROJ-9399,Karnataka,Coastal Plains,1596.0,1660,2,49800.0,3312,107568,4,D/C 400 kV,GIS,High,12,2018,2022,552,3022
PROJ-3582,Delhi,Northern Plains,1914.0,1897,2,66395.0,1992,46439,2,S/C 220 kV,Hybrid,Medium,12,2021,2025,664,3065
PROJ-4443,Karnataka,Coastal Plains,1276.0,1142,2,34260.0,2712,154170,1,D/C 765 kV,AIS,Low,18,2011,2013,452,1199
PROJ-3317,Jabalpur,Hilly Forests,1580.0,1730,1,69200.0,3114,233550,3,D/C 765 kV,GIS,High,18,2016,2020,519,2743
PROJ-3988,Bihar,Northern Plains,1690.0,1986,1,59580.0,2085,48617,3,S/C 220 kV,AIS,Medium,18,2018,2021,695,3406
PROJ-8659,Jabalpur,Hilly Forests,1389.0,1404,1,40979.0,3360,206388,3,D/C 765 kV,AIS,Medium,18,2015,2017,560,2857
PROJ-2053,Chhattisgarh,Hilly Forests,1309.0,6300,2,252000.0,11340,850500,4,D/C 765 kV,GIS,High,12,2021,2023,1890,3158
PROJ-1632,Chhattisgarh,Hilly Forests,2048.0,1820,1,54698.05334768627,3642,131040,4,D/C 400 kV,Hybrid,High,18,2014,2016,607,3013
PROJ-4299,Raipur,Hilly Forests,995.0,1183,1,35490.0,2130,177450,1,D/C 765 kV,Hybrid,High,12,2017,2019,355,500
PROJ-5367,Chhattisgarh,Hilly Forests,1952.0,1983,1,59490.0,1785,48544,3,S/C 220 kV,Hybrid,High,12,2013,2016,595,3043
PROJ-5748,Chhattisgarh,Hilly Forests,2690.469480286639,2260,2,67800.0,5424,146448,3,D/C 400 kV,GIS,Low,18,2011,2015,904,4692
PROJ-8991,Delhi,Northern Plains,1504.0,1105,2,33900.0,2670,165750,3,D/C 765 kV,Hybrid,Medium,18,2010,2013,445,1467
PROJ-4498,Rajasthan,Desert Plains,1276.0,1175,2,41125.0,1410,28200,4,S/C 220 kV,AIS,Low,12,2010,2013,470,3038
PROJ-2893,Odisha,Coastal Plains,1412.0,5249,1,170751.0,10518,327664,3,D/C 400 kV,GIS,High,18,2022,2025,1753,2816
PROJ-6804,Chhattisgarh,Hilly Forests,1256.0,1500,1,52500.0,1575,36000,2,S/C 220 kV,AIS,Medium,18,2019,2022,525,1732
PROJ-8923,Bihar,Northern Plains,1141.0,5586,2,167880.94835174477,11184,418950,4,D/C 400 kV,AIS,High,12,2013,2015,1864,3191
PROJ-2503,Delhi,Northern Plains,2236.0,2568,3,78724.0,5148,184896,5,D/C 400 kV,AIS,High,12,2013,2017,858,4704
PROJ-4034,Delhi,Northern Plains,1519.0,1700,1,68000.0,3060,229500,3,D/C 765 kV,GIS,High,12,2016,2020,510,1536
PROJ-7953,Gujarat,Desert Plains,1444.0,1323,2,39761.27724120271,2652,95256,2,D/C 400 kV,Hybrid,High,18,2014,2018,442,2586
PROJ-4585,Bihar,Northern Plains,1231.0,1285,1,44975.0,1542,31457,3,S/C 220 kV,AIS,Low,12,2011,2013,514,3103
PROJ-7512,Raipur,Hilly Forests,1091.0,6060,1,242400.0,10908,909000,3,D/C 765 kV,AIS,High,18,2017,2021,1818,3085
PROJ-6448,Gujarat,Desert Plains,2100.0,1970,1,56708.0,3942,127656,2,D/C 400 kV,GIS,Medium,12,2019,2023,657,3011
PROJ-1724,Bihar,Northern Plains,1479.0,1538,2,46222.86046634147,3084,110736,2,D/C 400 kV,Hybrid,Medium,12,2013,2017,514,1618
PROJ-2652,Chhattisgarh,Hilly Forests,1273.0,1368,2,41113.70163716198,2724,98496,3,D/C 400 kV,AIS,Medium,18,2017,2019,454,3268
PROJ-6952,Chhattisgarh,Hilly Forests,1973.0,1959,1,58770.0,3918,144966,3,D/C 400 kV,Hybrid,High,18,2012,2016,653,3302
PROJ-4723,Odisha,Coastal Plains,1062.0,806,1,24180.0,1614,50314,1,D/C 400 kV,GIS,Low,18,2021,2023,269,500
PROJ-7640,Odisha,Coastal Plains,1504.0,1510,1,60400.0,2718,196376,3,D/C 765 kV,GIS,High,12,2016,2018,453,1572
PROJ-6218,Gujarat,Desert Plains,1446.0,1338,1,38754.0,3222,200700,3,D/C 765 kV,Hybrid,Low,12,2010,2013,537,3259
PROJ-8045,Jabalpur,Hilly Forests,2607.0,2980,2,119200.0,5364,447000,5,D/C 765 kV,Hybrid,High,12,2021,2024,894,4067
PROJ-1340,Delhi,Northern Plains,1301.0,1268,1,37651.0,2556,100172,1,D/C 400 kV,AIS,Low,12,2018,2021,426,1324
PROJ-8905,Assam,Hilly Forests,1593.0,1322,2,36624.0,3168,178470,3,D/C 765 kV,GIS,Medium,18,2013,2016,528,2978
PROJ-5188,Assam,Hilly Forests,2221.0,1460,1,43800.0,3504,91139,2,D/C 400 kV,GIS,Low,18,2018,2022,584,2630
PROJ-1704,Delhi,Northern Plains,2576.0,2786,3,83730.09704761206,5556,200592,5,D/C 400 kV,Hybrid,Medium,12,2022,2024,926,4625
PROJ-1549,Jabalpur,Hilly Forests,1375.0,1583,1,47490.0,2850,242199,2,D/C 765 kV,AIS,High,12,2013,2015,475,3021
PROJ-3737,Jabalpur,Hilly Forests,1820.0,1910,2,57300.0,4584,140270,2,D/C 400 kV,AIS,Low,12,2019,2023,764,3115
PROJ-9650,Delhi,Northern Plains,1540.0,1122,2,33720.44827258461,2688,151470,2,D/C 765 kV,GIS,Medium,18,2015,2019,448,3259
PROJ-5104,Chhattisgarh,Hilly Forests,1251.0,5413,1,173236.0,10836,389736,4,D/C 400 kV,Hybrid,Low,18,2015,2019,1806,2887
PROJ-7896,Raipur,Hilly Forests,2185.0,1640,1,49200.0,1968,35424,2,S/C 220 kV,GIS,Low,18,2011,2015,656,2938
PROJ-4532,Bihar,Northern Plains,2443.0,3500,2,105188.56413016588,2631,87500,4,S/C 220 kV,Hybrid,High,18,2014,2016,877,4571
PROJ-4762,Raipur,Hilly Forests,1111.0,914,2,31990.0,960,21936,2,S/C 220 kV,Hybrid,Medium,12,2010,2014,320,500
PROJ-8823,Odisha,Coastal Plains,1192.0,4718,2,141540.0,11322,339696,4,D/C 400 kV,AIS,Low,12,2018,2022,1887,3172
PROJ-3347,Gujarat,Desert Plains,1042.0,1057,2,31710.0,2088,76104,1,D/C 400 kV,Hybrid,High,12,2010,2012,348,500
PROJ-9319,Bihar,Northern Plains,1410.0,1556,1,46680.0,3102,118256,2,D/C 400 kV,Hybrid,Medium,12,2014,2017,517,2647
PROJ-7643,Bihar,Northern Plains,2690.469480286639,2200,2,59682.0,5292,310200,5,D/C 765 kV,GIS,Medium,18,2018,2020,882,4635
PROJ-2202,Odisha,Coastal Plains,964.0,862,1,30170.0,1035,20688,1,S/C 220 kV,AIS,Low,12,2019,2023,345,500
PROJ-8901,Delhi,Northern Plains,1427.0,5343,1,160290.0,5610,115409,3,S/C 220 kV,GIS,Medium,18,2022,2026,1870,2917
PROJ-9685,Odisha,Coastal Plains,1971.0,1580,1,55300.0,1896,38678,4,S/C 220 kV,Hybrid,Low,12,2014,2018,632,3036
PROJ-9763,Odisha,Coastal Plains,2690.469480286639,2526,3,75780.0,6090,356166,4,D/C 765 kV,GIS,Low,12,2015,2019,1015,4123
PROJ-6124,Assam,Hilly Forests,958.0,753,1,22630.568225718547,1806,112950,2,D/C 765 kV,Hybrid,Low,18,2021,2025,301,500
PROJ-7631,Chhattisgarh,Hilly Forests,1537.0,1704,1,54560.0,1278,39192,1,S/C 220 kV,GIS,High,12,2013,2016,426,1328
PROJ-2284,Chhattisgarh,Hilly Forests,1477.0,1237,2,37110.0,2988,185550,4,D/C 765 kV,AIS,Low,18,2019,2021,498,2843
PROJ-1422,Jabalpur,Hilly Forests,1367.0,4638,1,162330.0,5565,100181,4,S/C 220 kV,GIS,Low,12,2017,2019,1855,2788
PROJ-9974,Rajasthan,Desert Plains,1972.0,1931,2,57930.0,3882,139032,2,D/C 400 kV,Hybrid,Medium,18,2012,2014,647,2816
PROJ-7890,Odisha,Coastal Plains,2267.0,2152,3,61508.0,5148,290520,5,D/C 765 kV,AIS,Medium,18,2014,2017,858,4591
PROJ-8202,Gujarat,Desert Plains,1528.0,1313,2,39460.738486545095,2634,85082,2,D/C 400 kV,GIS,Medium,12,2021,2024,439,1567
PROJ-8935,Delhi,Northern Plains,2336.0,1764,1,53015.03632160361,4236,238140,2,D/C 765 kV,GIS,Low,12,2021,2025,706,2871
PROJ-2690,Rajasthan,Desert Plains,985.0,997,1,29963.7138393644,1992,74775,1,D/C 400 kV,Hybrid,High,18,2021,2025,332,500
PROJ-8094,Bihar,Northern Plains,1532.0,1688,2,50730.94178620572,1269,35124,3,S/C 220 kV,GIS,High,18,2021,2023,423,1626
PROJ-2261,Raipur,Hilly Forests,2013.0,1771,1,53225.41344986395,3540,127512,4,D/C 400 kV,Hybrid,High,12,2012,2015,590,2737
PROJ-1777,Karnataka,Coastal Plains,2690.469480286639,3047,2,121880.0,5484,411345,3,D/C 765 kV,GIS,High,12,2022,2024,914,4759
PROJ-5257,Gujarat,Desert Plains,1600.0,1438,2,43217.4729197653,2880,103536,2,D/C 400 kV,Hybrid,High,12,2011,2014,480,2923
PROJ-7269,Rajasthan,Desert Plains,1478.0,1633,2,48990.0,1227,33979,3,S/C 220 kV,GIS,High,18,2014,2018,409,1434
PROJ-2142,Karnataka,Coastal Plains,1463.0,1419,2,42646.44928591584,2844,102168,3,D/C 400 kV,AIS,Medium,18,2015,2018,474,3054
PROJ-6452,Assam,Hilly Forests,1389.0,1272,1,44520.0,1527,26468,1,S/C 220 kV,GIS,Low,18,2010,2012,509,1665
PROJ-2935,Assam,Hilly Forests,2166.0,1665,2,49950.0,1998,35964,4,S/C 220 kV,GIS,Low,12,2021,2023,666,2886
PROJ-4300,Assam,Hilly Forests,1575.0,1926,1,57780.0,1446,40076,3,S/C 220 kV,GIS,High,18,2020,2022,482,3188
PROJ-8294,Karnataka,Coastal Plains,929.0,1087,1,43480.0,1956,166311,1,D/C 765 kV,AIS,High,18,2014,2016,326,500
PROJ-9099,Karnataka,Coastal Plains,1314.0,848,2,25440.0,2034,61056,1,D/C 400 kV,Hybrid,Low,12,2019,2022,339,1383
PROJ-7522,Rajasthan,Desert Plains,1385.0,1113,2,33449.963393392754,2676,160272,2,D/C 765 kV,AIS,Medium,12,2013,2015,446,3318
PROJ-6525,Delhi,Northern Plains,2255.0,1590,1,47700.0,3816,222600,2,D/C 765 kV,GIS,Low,12,2010,2012,636,3069
